0xF306	ki
0xF0CDF	n.h.ra-i
0xF0CE4	n.h.raM
0xF0CE2	n.haM
0xF0B62	n.k.ShA
0xF0B64	n.k.ShI
0xF0B66	n.k.ShU
0xF0B65	n.k.Shu
0xF0B5E	n.k.le
0xF0B59	n.k.ra-i
0xF0B5D	n.k.ri
0xF0B60	n.k.wA
0xF0B5F	n.k.wa
0xF0B57	n.kI
0xF0B5A	n.ke
0xF0B56	n.ki
0xF0B5B	n.ko
0xF0C86	n.l.ra-i
0xF0B4E	n.la-i
0xF0C88	n.laM
0xF0C87	n.le
0xF0C85	n.lu
0xF0C6F	n.m.la
0xF0C5F	n.m.la-i
0xF0C73	n.m.le
0xF0C71	n.m.li
0xF0C72	n.m.lu
0xF0C6A	n.m.rA
0xF0C69	n.m.ra
0xF0C6E	n.m.raM
0xF0C6D	n.m.re
0xF0C6B	n.m.ri
0xF0C6C	n.m.ru
0xF0C67	n.m.ya
0xF0C68	n.m.yi
0xF0C63	n.maau
0xF0C66	n.muM
0xF0C3C	n.n.wA
0xF0C3B	n.n.wa
0xF0C3D	n.n.waM
0xF0C30	n.n.yA
0xF0C38	n.n.yAM
0xF0C32	n.n.yU
0xF0C37	n.n.yaM
0xF0C34	n.n.yaai
0xF0C36	n.n.yaau
0xF0C33	n.n.ye
0xF0C35	n.n.yo
0xF0C31	n.n.yu
0xF0C2C	n.nIM
0xF0C2E	n.nUM
0xF0C2B	n.niM
0xF0C2D	n.nuM
0xF0C44	n.p.rA
0xF0C45	n.p.rI
0xF0C41	n.p.ra-i
0xF0C47	n.p.ro
0xF0C42	n.p.ye
0xF0C84	n.r.ya
0xF0C83	n.rAM
0xF0C7F	n.raai
0xF0C81	n.raau
0xF0CCF	n.s.lA
0xF0CD1	n.s.lI
0xF0CCE	n.s.la
0xF0CD0	n.s.li
0xF0CD3	n.s.lo
0xF0CD2	n.s.lu
0xF0CC5	n.s.rA
0xF0CAF	n.s.rA-i
0xF0CCD	n.s.rAM
0xF0CC7	n.s.rI
0xF0CC9	n.s.rU
0xF0CC4	n.s.ra
0xF0CAE	n.s.ra-i
0xF0CCC	n.s.raM
0xF0CCA	n.s.re
0xF0CC6	n.s.ri
0xF0CCB	n.s.ro
0xF0CC8	n.s.ru
0xF0CBB	n.s.tha
0xF0CBD	n.s.thi
0xF0CD5	n.s.wA
0xF0CD8	n.s.waai
0xF0CD7	n.s.we
0xF0CD6	n.s.wi
0xF0CD9	n.s.wo
0xF0CC1	n.s.yU
0xF0CBE	n.s.ya
0xF0CC2	n.s.ye
0xF0CC3	n.s.yo
0xF0CC0	n.s.yu
0xF0CB7	n.sIM
0xF0CB9	n.sUM
0xF0CA7	n.sa.halanta
0xF0CA0	n.sh.ra
0xF0C9B	n.shI
0xF0C9D	n.shU
0xF0C97	n.sha.halanta
0xF0C9E	n.she
0xF0CB6	n.siM
0xF0CB8	n.suM
0xF0BA3	n.t.r.ya
0xF0B7A	n.t.rA-i
0xF0BA0	n.t.rAM
0xF0BA2	n.t.rIM
0xF0B9C	n.t.raai
0xF0B9E	n.t.raau
0xF0BA1	n.t.riM
0xF0BBC	n.t.s.wa
0xF0BB1	n.t.sA
0xF0BBB	n.t.sAM
0xF0BB3	n.t.sI
0xF0BB5	n.t.sU
0xF0BB0	n.t.sa
0xF0BBA	n.t.saM
0xF0BB7	n.t.saai
0xF0BB9	n.t.saau
0xF0BB6	n.t.se
0xF0BB2	n.t.si
0xF0BB8	n.t.so
0xF0BB4	n.t.su
0xF0B84	n.t.tA
0xF0B89	n.t.tAM
0xF0B88	n.t.taM
0xF0B8B	n.t.thA
0xF0B85	n.t.ti
0xF0B86	n.t.tu
0xF0BAF	n.t.wAM
0xF0BA7	n.t.wI
0xF0BA9	n.t.wU
0xF0BAE	n.t.waM
0xF0BAB	n.t.waai
0xF0BAD	n.t.waau
0xF0BAC	n.t.wo
0xF0BA8	n.t.wu
0xF0B97	n.t.yAM
0xF0B8F	n.t.yI
0xF0B91	n.t.yU
0xF0B96	n.t.yaM
0xF0B95	n.t.yaau
0xF0B8E	n.t.yi
0xF0B90	n.t.yu
0xF0B80	n.tIM
0xF0B82	n.tUM
0xF0B78	n.ta.halanta
0xF0BC1	n.thU
0xF0BBD	n.tha.halanta
0xF0BC5	n.thaau
0xF0B70	n.tshA
0xF0C8E	n.w.ra-i
0xF0C95	n.w.ya
0xF0C89	n.wa.halanta
0xF0C93	n.waM
0xF0C92	n.waau
0xF0C76	n.y.ra-i
0xF0C7A	n.yuM
0xF0B4C	na.halanta
0xF041C	ng.Sha
0xF03EF	ng.bu
0xF03D8	ng.g.h.r.ya
0xF03CE	ng.g.h.rA
0xF03D0	ng.g.h.rI
0xF03D2	ng.g.h.rU
0xF03CD	ng.g.h.ra
0xF03C8	ng.g.h.ra-i
0xF03D7	ng.g.h.raM
0xF03D4	ng.g.h.raai
0xF03D6	ng.g.h.raau
0xF03D3	ng.g.h.re
0xF03CF	ng.g.h.ri
0xF03D5	ng.g.h.ro
0xF03D1	ng.g.h.ru
0xF03CC	ng.g.h.ya
0xF03CB	ng.g.haM
0xF03C0	ng.g.lA
0xF03BF	ng.g.la
0xF03C1	ng.g.laau
0xF03B5	ng.g.rA
0xF03A1	ng.g.rA-i
0xF03B7	ng.g.rI
0xF03B9	ng.g.rU
0xF03BE	ng.g.raM
0xF03BB	ng.g.raai
0xF03BD	ng.g.raau
0xF03BA	ng.g.re
0xF03B6	ng.g.ri
0xF03BC	ng.g.ro
0xF03B8	ng.g.ru
0xF03AB	ng.g.yA
0xF03B3	ng.g.yAM
0xF03AE	ng.g.yU
0xF03AA	ng.g.ya
0xF03B2	ng.g.yaM
0xF03B1	ng.g.yaau
0xF03AF	ng.g.ye
0xF03AC	ng.g.yi
0xF03B0	ng.g.yo
0xF03AD	ng.g.yu
0xF03A8	ng.gIM
0xF03A7	ng.giM
0xF03A9	ng.guM
0xF038A	ng.k.Sh.wa
0xF038C	ng.k.Sh.we
0xF038B	ng.k.Sh.wi
0xF038D	ng.k.Sh.wiM
0xF037B	ng.k.ShA
0xF0385	ng.k.ShAM
0xF037D	ng.k.ShI
0xF0387	ng.k.ShIM
0xF037F	ng.k.ShU
0xF0389	ng.k.ShUM
0xF037A	ng.k.Sha
0xF0384	ng.k.ShaM
0xF0381	ng.k.Shaai
0xF0383	ng.k.Shaau
0xF0380	ng.k.She
0xF037C	ng.k.Shi
0xF0386	ng.k.ShiM
0xF0382	ng.k.Sho
0xF037E	ng.k.Shu
0xF0388	ng.k.ShuM
0xF036F	ng.k.lA
0xF0371	ng.k.lI
0xF036E	ng.k.la
0xF0347	ng.k.la-i
0xF0373	ng.k.laai
0xF0375	ng.k.laau
0xF0372	ng.k.le
0xF0370	ng.k.li
0xF0374	ng.k.lo
0xF035F	ng.k.nu
0xF0365	ng.k.rA
0xF0346	ng.k.rA-i
0xF0367	ng.k.rI
0xF0369	ng.k.rU
0xF036B	ng.k.raai
0xF036D	ng.k.raau
0xF036A	ng.k.re
0xF0366	ng.k.ri
0xF036C	ng.k.ro
0xF0368	ng.k.ru
0xF0378	ng.k.sha
0xF0379	ng.k.shu
0xF0354	ng.k.t.rA-i
0xF0353	ng.k.t.ra-i
0xF035D	ng.k.t.wA
0xF035C	ng.k.t.wa
0xF034E	ng.k.tA
0xF035A	ng.k.tAM
0xF0350	ng.k.tI
0xF0352	ng.k.tU
0xF034D	ng.k.ta
0xF0359	ng.k.taM
0xF0356	ng.k.taai
0xF0358	ng.k.taau
0xF0355	ng.k.te
0xF035E	ng.k.tha
0xF034F	ng.k.ti
0xF0357	ng.k.to
0xF0351	ng.k.tu
0xF035B	ng.k.tuM
0xF0377	ng.k.wA
0xF0376	ng.k.wa
0xF0360	ng.k.ya
0xF0363	ng.k.yaM
0xF0362	ng.k.yaai
0xF0361	ng.k.ye
0xF034B	ng.kAM
0xF0342	ng.ka.halanta
0xF0348	ng.kaai
0xF034A	ng.kaau
0xF0398	ng.kh.na
0xF039C	ng.kh.ra
0xF0393	ng.kh.ra-i
0xF039D	ng.kh.wa
0xF039E	ng.kh.we
0xF039A	ng.kh.yA
0xF0399	ng.kh.ya
0xF039B	ng.kh.ye
0xF0390	ng.khI
0xF0392	ng.khU
0xF0397	ng.khaM
0xF0395	ng.khaai
0xF038F	ng.khi
0xF0396	ng.kho
0xF0391	ng.khu
0xF034C	ng.kiM
0xF0402	ng.m.lA
0xF03F7	ng.m.la-i
0xF0404	ng.m.le
0xF0403	ng.m.li
0xF03FF	ng.m.ra
0xF03F6	ng.m.ra-i
0xF0401	ng.m.raM
0xF0400	ng.m.ri
0xF03FE	ng.m.yI
0xF03F1	ng.mA
0xF03FD	ng.mAM
0xF03F3	ng.mI
0xF03F5	ng.mU
0xF03FC	ng.maM
0xF03F9	ng.maai
0xF03FB	ng.maau
0xF03FA	ng.mo
0xF03F4	ng.mu
0xF03E7	ng.na
0xF03E4	ng.ng.wa
0xF03E3	ng.ngAM
0xF03E2	ng.ngaM
0xF03DF	ng.ngaai
0xF03E1	ng.ngaau
0xF03E0	ng.ngo
0xF03DC	ng.ngu
0xF03E9	ng.ni
0xF03E5	ng.nya
0xF03E6	ng.nyaM
0xF03EB	ng.pA
0xF033A	ng.rA-i
0xF0411	ng.rU
0xF0339	ng.ra-i
0xF0410	ng.ru
0xF0421	ng.sAM
0xF0420	ng.saM
0xF0419	ng.shA
0xF041A	ng.shI
0xF041B	ng.shU
0xF69B	ng.shi
0xF041E	ng.si
0xF0422	ng.siM
0xF0423	ng.suM
0xF0413	ng.wA
0xF0415	ng.wU
0xF0418	ng.waM
0xF0416	ng.we
0xF0414	ng.wi
0xF0417	ng.wo
0xF0409	ng.yU
0xF040D	ng.yaM
0xF040B	ng.yaai
0xF033E	ngAM
0xF0341	ngUM
0xF0337	ng.RA
0xF033F	ngiM
0xF0340	nguM
0xF059D	ny.N.Ya
0xF059C	ny.NI
0xF0603	ny.Sha
0xF055F	ny.dz.dz.hA
0xF0561	ny.dz.dz.hI
0xF0563	ny.dz.dz.hU
0xF0560	ny.dz.dz.hi
0xF0562	ny.dz.dz.hu
0xF0559	ny.dz.dz.wA
0xF055B	ny.dz.dz.wI
0xF055D	ny.dz.dz.wU
0xF0558	ny.dz.dz.wa
0xF055A	ny.dz.dz.wi
0xF055C	ny.dz.dz.wu
0xF0553	ny.dz.dzA
0xF0555	ny.dz.dzI
0xF0557	ny.dz.dzU
0xF0552	ny.dz.dza
0xF0554	ny.dz.dzi
0xF0556	ny.dz.dzu
0xF058F	ny.dz.hA
0xF0593	ny.dz.haau
0xF0592	ny.dz.he
0xF0590	ny.dz.hi
0xF0591	ny.dz.hu
0xF056B	ny.dz.mA
0xF056D	ny.dz.mI
0xF056F	ny.dz.mU
0xF056C	ny.dz.mi
0xF056E	ny.dz.mu
0xF0565	ny.dz.nyA
0xF0567	ny.dz.nyI
0xF0564	ny.dz.nya
0xF0569	ny.dz.nyaM
0xF0568	ny.dz.nye
0xF0566	ny.dz.nyi
0xF0586	ny.dz.r.wA
0xF0588	ny.dz.r.wI
0xF058A	ny.dz.r.wU
0xF0585	ny.dz.r.wa
0xF058E	ny.dz.r.waM
0xF058D	ny.dz.r.waau
0xF058B	ny.dz.r.we
0xF0587	ny.dz.r.wi
0xF058C	ny.dz.r.wo
0xF0589	ny.dz.r.wu
0xF057C	ny.dz.rA
0xF054C	ny.dz.rA-i
0xF057E	ny.dz.rI
0xF0580	ny.dz.rU
0xF057B	ny.dz.ra
0xF054B	ny.dz.ra-i
0xF0584	ny.dz.raM
0xF0583	ny.dz.raau
0xF0581	ny.dz.re
0xF057D	ny.dz.ri
0xF0582	ny.dz.ro
0xF057F	ny.dz.ru
0xF0573	ny.dz.yI
0xF0575	ny.dz.yU
0xF057A	ny.dz.yaM
0xF0577	ny.dz.yaai
0xF0579	ny.dz.yaau
0xF0576	ny.dz.ye
0xF0551	ny.dzAM
0xF0548	ny.dza.halanta
0xF6DB	ny.li
0xF059A	ny.nyaM
0xF0595	ny.nyi
0xF0599	ny.nyo
0xF0597	ny.nyu
0xF050F	ny.rA-i
0xF05AC	ny.rI
0xF05AE	ny.rU
0xF050E	ny.ra-i
0xF05B3	ny.raM
0xF05B0	ny.raai
0xF05B2	ny.raau
0xF05AF	ny.re
0xF05AB	ny.ri
0xF05B1	ny.ro
0xF05AD	ny.ru
0xF05F0	ny.sh.lA
0xF05F2	ny.sh.lI
0xF05F4	ny.sh.lU
0xF05EF	ny.sh.la
0xF05F8	ny.sh.laM
0xF05F6	ny.sh.laai
0xF05F7	ny.sh.laau
0xF05F5	ny.sh.le
0xF05F1	ny.sh.li
0xF05F3	ny.sh.lu
0xF05DB	ny.sh.mA
0xF05DA	ny.sh.ma
0xF05D4	ny.sh.nA
0xF05D6	ny.sh.nI
0xF05D8	ny.sh.nU
0xF05D3	ny.sh.na
0xF05D9	ny.sh.ne
0xF05D5	ny.sh.ni
0xF05D7	ny.sh.nu
0xF05EE	ny.sh.r.yA
0xF05ED	ny.sh.r.ya
0xF05E3	ny.sh.rA
0xF05E5	ny.sh.rI
0xF05E7	ny.sh.rU
0xF05E2	ny.sh.ra
0xF05EC	ny.sh.raM
0xF05E9	ny.sh.raai
0xF05EB	ny.sh.raau
0xF05E8	ny.sh.re
0xF05E4	ny.sh.ri
0xF05EA	ny.sh.ro
0xF05E6	ny.sh.ru
0xF05D1	ny.sh.ts.yA
0xF05D0	ny.sh.ts.ya
0xF05D2	ny.sh.ts.yo
0xF05CB	ny.sh.tsA
0xF05CD	ny.sh.tsI
0xF05CF	ny.sh.tsU
0xF05CA	ny.sh.tsa
0xF05CC	ny.sh.tsi
0xF05CE	ny.sh.tsu
0xF0601	ny.sh.w.yA
0xF0600	ny.sh.w.ya
0xF0602	ny.sh.w.yaM
0xF05FA	ny.sh.wA
0xF05F9	ny.sh.wa
0xF05FF	ny.sh.waM
0xF05FD	ny.sh.waai
0xF05FC	ny.sh.we
0xF05FB	ny.sh.wi
0xF05FE	ny.sh.wo
0xF05DD	ny.sh.yA
0xF05DC	ny.sh.ya
0xF05E1	ny.sh.yaai
0xF05E0	ny.sh.ye
0xF05DE	ny.sh.yi
0xF05DF	ny.sh.yu
0xF05BE	ny.shA
0xF05C9	ny.shAM
0xF05C0	ny.shI
0xF05C8	ny.shaM
0xF05C5	ny.shaai
0xF05C7	ny.shaau
0xF05BF	ny.shi
0xF05C6	ny.sho
0xF05C1	ny.shu
0xF0538	ny.ts.mU
0xF0537	ny.ts.mu
0xF0519	ny.ts.ra-i
0xF0520	ny.ts.tsA
0xF051F	ny.ts.tsa
0xF0523	ny.ts.tse
0xF052B	ny.ts.tsh.rA
0xF052E	ny.ts.tsh.rU
0xF052A	ny.ts.tsh.ra
0xF052C	ny.ts.tsh.ri
0xF052D	ny.ts.tsh.ru
0xF0530	ny.ts.tsh.wA
0xF0532	ny.ts.tsh.wI
0xF052F	ny.ts.tsh.wa
0xF0531	ny.ts.tsh.wi
0xF0526	ny.ts.tshA
0xF0525	ny.ts.tsha
0xF0528	ny.ts.tshe
0xF0527	ny.ts.tshi
0xF0529	ny.ts.tsho
0xF0521	ny.ts.tsi
0xF0524	ny.ts.tso
0xF0522	ny.ts.tsu
0xF0541	ny.ts.wa
0xF053A	ny.ts.yA
0xF053D	ny.ts.yU
0xF0539	ny.ts.ya
0xF0540	ny.ts.yaM
0xF053F	ny.ts.yaau
0xF053B	ny.ts.yi
0xF053E	ny.ts.yo
0xF053C	ny.ts.yu
0xF0516	ny.tsa.halanta
0xF0547	ny.tsh.ya
0xF0546	ny.tshAM
0xF0544	ny.tshe
0xF6D4	ny.tshi
0xF0545	ny.tsho
0xF0543	ny.tshu
0xF05BC	ny.wAM
0xF05A1	ny.yI
0xF05A3	ny.yU
0xF05A8	ny.yaM
0xF05A5	ny.yaai
0xF05A7	ny.yaau
0xF05A0	ny.yi
0xF05A6	ny.yo
0xF05A2	ny.yu
0xF3EE	nya-i
0xF050C	nya.halanta
0xF0515	nyuM
0xF0D73	p.ShA
0xF0D72	p.Sha
0xF0D02	p.TA
0xF0D01	p.Ta
0xF0D04	p.ThA
0xF0D03	p.Tha
0xF0CF4	p.kA
0xF0CF3	p.ka
0xF0CF9	p.kh.yu
0xF0CF7	p.khA
0xF0CF6	p.kha
0xF0CF8	p.khu
0xF0CF5	p.ku
0xF0D61	p.lAM
0xF0D60	p.laM
0xF0D5D	p.laai
0xF0D5F	p.laau
0xF0D62	p.liM
0xF0D45	p.m.ra-i
0xF0D40	p.mA
0xF0D4B	p.mAM
0xF0D42	p.mI
0xF0D44	p.mU
0xF0D4A	p.maM
0xF0D47	p.maai
0xF0D49	p.maau
0xF0D46	p.me
0xF0D48	p.mo
0xF0D43	p.mu
0xF0D31	p.nAM
0xF0D29	p.nI
0xF0D2B	p.nU
0xF0D30	p.naM
0xF0D2D	p.naai
0xF0D2F	p.naau
0xF0D28	p.ni
0xF0D3A	p.p.ya
0xF0D39	p.paM
0xF0D3C	p.phA
0xF7CD	p.pha
0xF0D7B	p.s.rA-i
0xF0D7A	p.s.ra-i
0xF0D79	p.sU
0xF0D7D	p.saai
0xF0D70	p.sh.ya
0xF0D6F	p.shA
0xF0D6E	p.sha
0xF0D81	p.siM
0xF0D7E	p.so
0xF0D1D	p.t.r.wI
0xF0D1E	p.t.wa
0xF0D20	p.t.waai
0xF0D1B	p.t.yAM
0xF0D13	p.t.yI
0xF0D15	p.t.yU
0xF0D1A	p.t.yaM
0xF0D19	p.t.yaau
0xF0D16	p.t.ye
0xF0D18	p.t.yo
0xF0D14	p.t.yu
0xF0D0F	p.tIM
0xF0D25	p.the
0xF0D24	p.thu
0xF0CFB	p.tsA
0xF0CFE	p.tshA
0xF0CFD	p.tsha
0xF0CFF	p.tshu
0xF0CFC	p.tsu
0xF492	p.yA-i
0xF7D4	ph.pha
0xF4C3	ph.ra-i
0xF0D86	ph.rA-i
0xF0D9A	ph.rAM
0xF0D99	ph.raM
0xF0D98	ph.raau
0xF0D9B	ph.riM
0xF7D7	ph.ruM
0xF0DA5	ph.sa
0xF0DA4	ph.waM
0xF4BC	ph.yA-i
0xF0D94	ph.yAM
0xF0D93	ph.yaM
0xF0D91	ph.yaai
0xF0D92	ph.yaau
0xF4B6	phA-i
0xF0D8C	phIM
0xF0D85	pha.halanta
0xF101F	r.D.h.r.yaM
0xF101D	r.D.h.ra-i
0xF101E	r.D.h.ya
0xF101C	r.D.hA
0xF101B	r.D.ha
0xF101A	r.D.ya
0xF1018	r.DA
0xF102B	r.N.N.ra-i
0xF102D	r.N.Naai
0xF1026	r.N.Tha
0xF1038	r.N.ri
0xF1035	r.N.yA
0xF1036	r.N.ye
0xF1016	r.T.yu
0xF1013	r.TA
0xF1015	r.TuM
0xF11AE	r.W.wA
0xF11B8	r.W.wAM
0xF11B0	r.W.wI
0xF11B2	r.W.wU
0xF11AD	r.W.wa
0xF11B7	r.W.waM
0xF11B4	r.W.waai
0xF11B6	r.W.waau
0xF11B3	r.W.we
0xF11AF	r.W.wi
0xF11B5	r.W.wo
0xF11B1	r.W.wu
0xF1183	r.Y.yA
0xF118D	r.Y.yAM
0xF1185	r.Y.yI
0xF1187	r.Y.yU
0xF1189	r.Y.yaai
0xF118B	r.Y.yaau
0xF1188	r.Y.ye
0xF1184	r.Y.yi
0xF118A	r.Y.yo
0xF1186	r.Y.yu
0xF111B	r.b.bU
0xF111A	r.b.bu
0xF1158	r.b.h.rAM
0xF1152	r.b.h.rI
0xF1154	r.b.h.rU
0xF1146	r.b.h.ra-iM
0xF1155	r.b.h.re
0xF1151	r.b.h.ri
0xF1156	r.b.h.ro
0xF1153	r.b.h.ru
0xF114D	r.b.h.yaM
0xF114B	r.b.h.ye
0xF1149	r.b.h.yi
0xF114C	r.b.h.yo
0xF114A	r.b.h.yu
0xF1136	r.b.lA
0xF1138	r.b.lI
0xF1135	r.b.la
0xF1137	r.b.li
0xF113A	r.b.lo
0xF1139	r.b.lu
0xF1132	r.b.raai
0xF1134	r.b.raau
0xF112A	r.b.yaM
0xF1128	r.b.yaai
0xF1117	r.bIM
0xF1116	r.biM
0xF3D6	r.chu
0xF10AA	r.d.d.h.ya
0xF10A5	r.d.d.hI
0xF10A9	r.d.d.haM
0xF10A7	r.d.d.he
0xF10A8	r.d.d.ho
0xF10A6	r.d.d.hu
0xF10A0	r.d.d.rA
0xF109F	r.d.d.ra
0xF10A1	r.d.d.raM
0xF1098	r.d.dI
0xF109A	r.d.dU
0xF109E	r.d.daM
0xF10D4	r.d.h.n.ya
0xF10D2	r.d.h.nA
0xF10DE	r.d.h.rA
0xF10CB	r.d.h.rA-i
0xF10E4	r.d.h.rAM
0xF10CA	r.d.h.ra-i
0xF10E3	r.d.h.raM
0xF10E1	r.d.h.re
0xF10DF	r.d.h.ri
0xF10E2	r.d.h.ro
0xF10E0	r.d.h.ru
0xF10E6	r.d.h.wA
0xF10E8	r.d.h.we
0xF10E9	r.d.h.wo
0xF10DC	r.d.h.yAM
0xF10D9	r.d.h.ye
0xF10D7	r.d.h.yi
0xF10DA	r.d.h.yo
0xF10D8	r.d.h.yu
0xF10CD	r.d.haai
0xF10AC	r.d.mA
0xF10AB	r.d.ma
0xF10AD	r.d.me
0xF10BB	r.d.r.wa
0xF108F	r.d.ra-i
0xF10BA	r.d.raau
0xF10C5	r.d.w.ya
0xF10C4	r.d.waM
0xF10C1	r.d.waai
0xF10B3	r.d.yaai
0xF10B5	r.d.yaau
0xF45C	r.dA-i
0xF1094	r.dAM
0xF1092	r.daau
0xF0FF4	r.dz.dzaM
0xF0FF2	r.dz.dze
0xF0FF3	r.dz.dzo
0xF0FF1	r.dz.dzu
0xF1012	r.dz.haM
0xF0FEA	r.dz.rA-i
0xF0FE9	r.dz.ra-i
0xF1007	r.dz.raM
0xF0FEB	r.dz.raai
0xF100B	r.dz.waM
0xF1000	r.dz.yAM
0xF0FFC	r.dz.yaai
0xF0FFE	r.dz.yaau
0xF55B	r.dzA-i
0xF0FEE	r.dzAM
0xF0FE5	r.dza.halanta
0xF0FEC	r.dzaau
0xF0F9E	r.g.gI
0xF0F9F	r.g.gu
0xF0FC0	r.g.h.rA
0xF0FC2	r.g.h.raM
0xF0FC1	r.g.h.ri
0xF0FBE	r.g.h.yAM
0xF0FAD	r.g.lA
0xF0FAC	r.g.la
0xF0FAE	r.g.laau
0xF0F96	r.g.rA-i
0xF0FAB	r.g.rAM
0xF0FAA	r.g.raai
0xF37C	r.g.yA-i
0xF376	r.gA-i
0xF0F9A	r.gAM
0xF0F91	r.ga.halanta
0xF0F97	r.gaai
0xF1218	r.h.Na
0xF121B	r.h.NaM
0xF1219	r.h.Ni
0xF121A	r.h.Nu
0xF1231	r.h.lA
0xF1232	r.h.lI
0xF1230	r.h.la
0xF1221	r.h.mA
0xF1220	r.h.ma
0xF1224	r.h.maM
0xF1222	r.h.mi
0xF1223	r.h.mu
0xF121C	r.h.na
0xF121F	r.h.naM
0xF121D	r.h.ni
0xF121E	r.h.nu
0xF122F	r.h.raM
0xF1236	r.h.wAM
0xF1235	r.h.waM
0xF1228	r.h.yaM
0xF1213	r.hAM
0xF1215	r.hIM
0xF1217	r.hM
0xF120F	r.haai
0xF1211	r.haau
0xF1216	r.huM
0xF3E2	r.jA-i
0xF0F84	r.k.Sh.yAM
0xF0F80	r.k.ShAM
0xF0F7A	r.k.ShU
0xF0F7C	r.k.Shaai
0xF0F7B	r.k.She
0xF0F7D	r.k.Sho
0xF0F67	r.k.kAM
0xF0F61	r.k.kI
0xF0F69	r.k.kIM
0xF0F63	r.k.kU
0xF0F64	r.k.ke
0xF0F60	r.k.ki
0xF0F68	r.k.kiM
0xF0F73	r.k.rAM
0xF0F59	r.k.ra-i
0xF0F72	r.k.raM
0xF326	r.k.ya-i
0xF0F5C	r.kAM
0xF320	r.ka-i
0xF0F55	r.ka.halanta
0xF0F5A	r.kaau
0xF0F86	r.khA
0xF0F90	r.khAM
0xF0F88	r.khI
0xF0F8A	r.khU
0xF0F8C	r.khaai
0xF0F8E	r.khaau
0xF0F87	r.khi
0xF0F8D	r.kho
0xF0F89	r.khu
0xF0F5D	r.kiM
0xF119C	r.l.ra-i
0xF5B0	r.lA-i
0xF119F	r.lAM
0xF119D	r.laau
0xF1162	r.m.NI
0xF115D	r.m.la-i
0xF1179	r.m.le
0xF1178	r.m.li
0xF116B	r.m.mAM
0xF1163	r.m.nA
0xF1175	r.m.raM
0xF523	r.m.yA-i
0xF1172	r.m.yAM
0xF116F	r.m.yaai
0xF1170	r.m.yaau
0xF51D	r.mA-i
0xF10EF	r.n.rA-i
0xF47A	r.nA-i
0xF10F0	r.naai
0xF10F1	r.naau
0xF0FC4	r.ng.ga
0xF3A6	r.ngA-i
0xF0FC3	r.ngaM
0xF3F5	r.nyA-i
0xF10FA	r.p.ra-i
0xF1109	r.p.sa
0xF1106	r.p.yaai
0xF10FD	r.pAM
0xF10FE	r.pIM
0xF10FC	r.paM
0xF110D	r.phA
0xF110C	r.pha
0xF118F	r.rA
0xF0F4F	r.rA-i
0xF1191	r.rI
0xF1193	r.rU
0xF1198	r.raM
0xF1195	r.raai
0xF1197	r.raau
0xF1194	r.re
0xF1190	r.ri
0xF1192	r.ru
0xF1202	r.s.rA-i
0xF1201	r.s.ra-i
0xF1206	r.sAM
0xF1200	r.sU
0xF1205	r.saM
0xF1203	r.se
0xF11FD	r.si
0xF1207	r.siM
0xF1204	r.so
0xF11FF	r.su
0xF106E	r.t.rAM
0xF106A	r.t.raai
0xF106C	r.t.raau
0xF1078	r.t.s.na
0xF1047	r.t.t.rA-i
0xF1058	r.t.t.ra
0xF1059	r.t.t.ri
0xF1052	r.t.t.yA
0xF1054	r.t.t.yU
0xF1057	r.t.t.yaM
0xF1055	r.t.t.ye
0xF1056	r.t.t.yo
0xF1045	r.t.tU
0xF104B	r.t.taau
0xF1076	r.t.wAM
0xF1074	r.t.waai
0xF1062	r.t.yAM
0xF103C	r.taai
0xF103D	r.taau
0xF1040	r.tiM
0xF0FC8	r.ts.ra-i
0xF0FD3	r.ts.tsaM
0xF0FD1	r.ts.tse
0xF0FD7	r.ts.tshI
0xF0FD9	r.ts.tshU
0xF0FDE	r.ts.tshaM
0xF0FDB	r.ts.tshaai
0xF0FDD	r.ts.tshaau
0xF0FDA	r.ts.tshe
0xF0FD6	r.ts.tshi
0xF0FDC	r.ts.tsho
0xF0FD8	r.ts.tshu
0xF0FD2	r.ts.tso
0xF0FD0	r.ts.tsu
0xF0FDF	r.ts.ya
0xF541	r.tsA-i
0xF0FCC	r.tsAM
0xF0FC9	r.tsaai
0xF83C	r.tsha-i
0xF11A4	r.w.ra-i
0xF11AB	r.w.yA
0xF11AA	r.w.ya
0xF11AC	r.w.yaM
0xF11A9	r.wAM
0xF11A8	r.waM
0xF11A6	r.waai
0xF11A7	r.waau
0xF0005	rA-iM
0xF0006	rA-iMM
0xF0F52	rIM
0xF0F54	rUM
0xF0F4D	ra.halanta
0xF60B	raMa-i
0xF0F51	riM
0xF1569	s.b.h.ra
0xF1564	s.b.hA
0xF1566	s.b.hI
0xF1565	s.b.hi
0xF8DD	s.b.ho
0xF1567	s.b.hu
0xF4FF	s.b.rA-i
0xF4F9	s.b.yA-i
0xF4F3	s.bA-i
0xF3D7	s.chA-i
0xF468	s.dA-i
0xF1500	s.dz.hI
0xF8C7	s.dz.ha
0xF14FF	s.dz.hi
0xF14F8	s.dzA
0xF14FA	s.dzI
0xF14FC	s.dzU
0xF14FE	s.dzaau
0xF14F9	s.dzi
0xF14FB	s.dzu
0xF394	s.g.rA-i
0xF38E	s.g.yA-i
0xF388	s.gA-i
0xF14EB	s.k.Sha
0xF14E0	s.k.rA-iM
0xF14E7	s.k.rAM
0xF14E9	s.k.rIM
